TEAM_NAME,GP,W,L,W_PCT,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE
Phoenix Suns,82,48,34,0.585,3172,6845,0.463,765,2055,0.372,1520,2004,0.758,928,2601,3529,1563,1258.0,688,374,332,1798,1749,8629,216.0,2013-14,108.2,105.6,2.6,0.493,1.24,14.7,0.298,0.699,0.5,0.158,0.519,0.558,96.83,7973,0.509
Phoenix Suns,82,39,43,0.476,3178,7038,0.452,698,2048,0.341,1343,1767,0.76,896,2643,3539,1659,1238.0,700,385,337,1744,1664,8397,-74.0,2014-15,104.2,105.3,-1.1,0.522,1.34,15.4,0.281,0.698,0.489,0.154,0.501,0.537,97.2,8058,0.491
Phoenix Suns,82,23,59,0.28,3051,7018,0.435,738,2118,0.348,1431,1905,0.751,943,2733,3676,1701,1410.0,632,313,449,1858,1770,8271,-546.0,2015-16,101.5,107.9,-6.5,0.558,1.21,15.4,0.297,0.733,0.508,0.173,0.487,0.526,99.39,8152,0.45
Phoenix Suns,82,24,58,0.293,3270,7260,0.45,615,1854,0.332,1676,2159,0.776,976,2712,3688,1604,1265.0,673,399,435,2030,1822,8831,-462.0,2016-17,106.1,111.3,-5.2,0.491,1.27,14.4,0.299,0.718,0.503,0.152,0.493,0.538,100.85,8320,0.462
Phoenix Suns,82,21,61,0.256,3153,7141,0.442,763,2286,0.334,1453,1962,0.741,842,2776,3618,1743,1289.0,569,370,488,1807,1715,8522,-768.0,2017-18,102.8,111.7,-9.0,0.553,1.35,15.6,0.271,0.724,0.493,0.155,0.495,0.532,101.14,8293,0.442
Phoenix Suns,82,19,63,0.232,3289,7164,0.459,790,2400,0.329,1447,1858,0.779,748,2563,3311,1957,1279.0,735,418,411,1932,1694,8815,-766.0,2018-19,105.3,114.2,-8.9,0.595,1.53,17.3,0.247,0.683,0.464,0.153,0.514,0.552,101.15,8371,0.45
Phoenix Suns,77,37,40,0.481,3128,6715,0.466,871,2432,0.358,1514,1823,0.83,741,2574,3315,2049,1136.0,594,306,419,1717,1751,8641,42.0,2019-20,111.0,110.1,0.9,0.655,1.8,19.0,0.262,0.731,0.497,0.146,0.531,0.575,101.69,7786,0.512
Phoenix Suns,72,51,21,0.708,3118,6357,0.49,940,2490,0.378,1124,1347,0.834,630,2462,3092,1939,902.0,517,312,258,1374,1294,8300,419.0,2020-21,116.3,110.4,5.9,0.622,2.15,19.6,0.248,0.741,0.5,0.126,0.564,0.597,98.0,7137,0.534
Phoenix Suns,87,66,21,0.759,3714,7776,0.478,994,2771,0.359,1377,1726,0.798,878,3060,3938,2325,1129.0,738,377,351,1714,1651,9799,620.0,2021-22,113.3,106.2,7.2,0.626,2.06,19.2,0.272,0.728,0.506,0.131,0.542,0.574,100.09,8646,0.546
Phoenix Suns,87,48,39,0.552,3599,7745,0.465,1050,2827,0.371,1505,1910,0.788,1026,2820,3846,2334,1191.0,628,454,348,1857,1760,9753,194.0,2022-23,113.8,111.4,2.4,0.649,1.96,19.1,0.307,0.716,0.509,0.139,0.532,0.568,99.07,8573,0.516
Phoenix Suns,87,51,36,0.586,3634,7424,0.489,1063,2819,0.377,1609,2002,0.804,886,2901,3787,2299,1295.0,661,505,394,1589,1701,9940,255.0,2023-24,115.9,112.9,3.0,0.633,1.78,19.1,0.293,0.711,0.512,0.151,0.561,0.598,99.11,8580,0.526
Phoenix Suns,87,38,49,0.437,3542,7444,0.476,1235,3291,0.375,1457,1804,0.808,835,2824,3659,2374,1226.0,645,419,349,1582,1591,9776,-251.0,2024-25,114.3,117.1,-2.8,0.67,1.94,19.8,0.265,0.708,0.493,0.143,0.559,0.593,98.59,8553,0.493
Portland Trail Blazers,82,50,32,0.61,3004,6417,0.468,369,1057,0.349,1447,1899,0.762,959,2481,3440,1963,1257.0,672,419,324,1745,11,7824,344.0,2000-01,104.7,100.5,4.2,0.653,1.56,18.6,0.333,0.7,0.522,0.168,0.497,0.539,90.53,7475,0.544
Portland Trail Blazers,82,49,33,0.598,3004,6671,0.45,466,1318,0.354,1451,1901,0.763,1085,2444,3529,1926,1172.0,702,368,410,1613,7,7925,245.0,2001-02,105.9,102.6,3.3,0.641,1.64,18.0,0.345,0.703,0.522,0.157,0.485,0.528,90.55,7482,0.518
Portland Trail Blazers,82,50,32,0.61,2987,6491,0.46,379,1150,0.33,1450,1947,0.745,992,2378,3370,1860,1248.0,725,316,391,1634,5,7803,214.0,2002-03,104.2,101.5,2.7,0.623,1.49,17.7,0.338,0.689,0.515,0.167,0.489,0.531,90.44,7486,0.515
Portland Trail Blazers,82,41,41,0.5,2898,6467,0.448,381,1102,0.346,1263,1728,0.731,1040,2376,3416,1768,1213.0,613,443,390,1554,4,7440,-104.0,2003-04,102.1,103.5,-1.5,0.61,1.46,17.2,0.344,0.67,0.507,0.166,0.478,0.515,87.54,7289,0.488
Portland Trail Blazers,82,27,55,0.329,2896,6422,0.451,420,1161,0.362,1409,1944,0.725,970,2404,3374,1722,1308.0,583,544,414,1703,5,7621,-328.0,2004-05,101.9,106.1,-4.3,0.595,1.32,16.6,0.331,0.65,0.496,0.175,0.484,0.524,91.05,7481,0.475
Portland Trail Blazers,82,21,61,0.256,2791,6267,0.445,364,1042,0.349,1339,1944,0.689,886,2203,3089,1490,1205.0,529,435,403,1828,1704,7285,-775.0,2005-06,99.7,110.3,-10.7,0.534,1.24,15.1,0.308,0.657,0.48,0.165,0.474,0.511,88.88,7308,0.424
Portland Trail Blazers,82,32,50,0.39,2874,6392,0.45,426,1232,0.346,1543,2006,0.769,923,2299,3222,1513,1236.0,555,380,380,1931,1750,7717,-352.0,2006-07,103.8,108.6,-4.8,0.526,1.22,15.0,0.326,0.697,0.507,0.166,0.483,0.53,89.36,7431,0.459
Portland Trail Blazers,82,41,41,0.5,2935,6546,0.448,538,1426,0.377,1412,1841,0.767,901,2438,3339,1733,1056.0,455,360,301,1642,1656,7820,-80.0,2007-08,105.9,106.8,-0.8,0.59,1.64,17.0,0.303,0.684,0.495,0.143,0.489,0.532,89.1,7381,0.495
Portland Trail Blazers,82,54,28,0.659,3018,6494,0.465,596,1555,0.383,1521,1988,0.765,1060,2360,3420,1667,1055.0,550,402,319,1671,1733,8153,438.0,2008-09,112.1,106.1,6.0,0.552,1.58,16.4,0.355,0.708,0.528,0.145,0.511,0.553,88.02,7273,0.531
Portland Trail Blazers,82,50,32,0.61,2974,6453,0.461,491,1388,0.354,1606,2033,0.79,913,2383,3296,1674,1012.0,523,350,333,1715,1767,8045,271.0,2009-10,109.6,106.1,3.5,0.563,1.65,16.6,0.32,0.702,0.51,0.138,0.499,0.547,88.64,7339,0.525
Portland Trail Blazers,82,48,34,0.585,2951,6599,0.447,518,1503,0.345,1476,1835,0.804,996,2230,3226,1736,1070.0,660,358,339,1585,1743,7896,125.0,2010-11,107.3,105.7,1.6,0.588,1.62,16.9,0.331,0.682,0.499,0.145,0.486,0.533,89.13,7359,0.516
Portland Trail Blazers,66,28,38,0.424,2402,5417,0.443,478,1382,0.346,1133,1423,0.796,735,1949,2684,1349,935.0,528,322,314,1251,1306,6415,-41.0,2011-12,104.4,105.3,-0.9,0.562,1.44,16.1,0.303,0.691,0.493,0.152,0.488,0.531,92.24,6143,0.494
Portland Trail Blazers,82,33,49,0.402,3009,6715,0.448,673,1904,0.353,1304,1680,0.776,874,2474,3348,1784,1203.0,538,353,359,1518,1537,7995,-260.0,2012-13,104.5,107.9,-3.4,0.593,1.48,17.0,0.294,0.702,0.495,0.157,0.498,0.536,92.46,7649,0.468
Portland Trail Blazers,82,54,28,0.659,3207,7134,0.45,770,2071,0.372,1569,1926,0.815,1022,2786,3808,1904,1125.0,454,387,304,1576,1698,8753,327.0,2013-14,110.4,106.2,4.2,0.594,1.69,17.2,0.32,0.713,0.517,0.142,0.504,0.548,95.9,7930,0.524
Portland Trail Blazers,82,51,31,0.622,3175,7049,0.45,807,2231,0.362,1272,1589,0.801,879,2881,3760,1799,1117.0,525,372,297,1494,1534,8429,347.0,2014-15,107.1,102.8,4.3,0.567,1.61,16.8,0.282,0.728,0.51,0.142,0.508,0.544,95.06,7868,0.522
Portland Trail Blazers,82,44,38,0.537,3167,7040,0.45,864,2336,0.37,1424,1889,0.754,948,2782,3730,1748,1200.0,562,380,424,1782,1597,8622,68.0,2015-16,107.6,106.8,0.8,0.552,1.46,16.0,0.294,0.728,0.51,0.15,0.511,0.548,97.06,8012,0.493
Portland Trail Blazers,82,41,41,0.5,3243,7059,0.459,852,2272,0.375,1513,1940,0.78,830,2750,3580,1733,1126.0,574,408,431,1736,1624,8851,-43.0,2016-17,109.4,110.0,-0.6,0.534,1.54,16.0,0.269,0.72,0.496,0.139,0.52,0.559,97.38,8088,0.493
Portland Trail Blazers,82,49,33,0.598,3222,7132,0.452,845,2308,0.366,1372,1715,0.8,835,2893,3728,1599,1109.0,573,423,418,1599,1564,8661,213.0,2017-18,108.4,105.7,2.7,0.496,1.44,15.0,0.279,0.746,0.513,0.139,0.511,0.549,97.11,7992,0.51
Portland Trail Blazers,82,53,29,0.646,3470,7427,0.467,904,2520,0.359,1558,1914,0.814,967,2968,3935,1887,1135.0,546,413,420,1669,1699,9402,344.0,2018-19,113.7,109.5,4.2,0.544,1.66,16.6,0.308,0.739,0.526,0.137,0.528,0.568,99.96,8269,0.521
Portland Trail Blazers,79,37,42,0.468,3289,7113,0.462,1000,2659,0.376,1379,1733,0.796,807,2746,3553,1590,1029.0,495,466,386,1702,1596,8957,-89.0,2019-20,112.6,113.8,-1.2,0.483,1.55,15.0,0.27,0.712,0.494,0.129,0.533,0.569,101.32,7953,0.486
Portland Trail Blazers,72,42,30,0.583,2973,6558,0.453,1132,2939,0.385,1282,1558,0.823,766,2441,3207,1531,799.0,496,363,333,1362,1374,8360,129.0,2020-21,117.1,115.3,1.8,0.515,1.92,15.9,0.273,0.731,0.495,0.112,0.54,0.577,98.97,7137,0.493
Portland Trail Blazers,87,29,58,0.333,3318,7506,0.442,1085,3152,0.344,1395,1832,0.761,896,2803,3699,1967,1268.0,694,392,440,1831,1674,9116,-746.0,2021-22,106.7,115.5,-8.8,0.593,1.55,16.9,0.267,0.717,0.486,0.148,0.514,0.548,98.89,8543,0.448
Portland Trail Blazers,87,37,50,0.425,3461,7334,0.472,1091,3023,0.361,1707,2154,0.792,816,2717,3533,2059,1264.0,592,409,378,1760,1802,9720,-288.0,2022-23,113.2,116.6,-3.4,0.595,1.63,17.6,0.265,0.71,0.488,0.147,0.546,0.587,99.36,8583,0.478
Portland Trail Blazers,87,24,63,0.276,3386,7735,0.438,984,2849,0.345,1413,1804,0.783,1100,2622,3722,1983,1335.0,667,385,567,1754,1575,9169,-741.0,2023-24,107.4,115.9,-8.5,0.586,1.49,16.6,0.324,0.696,0.5,0.156,0.501,0.538,98.18,8536,0.436
Portland Trail Blazers,87,39,48,0.448,3479,7799,0.446,1108,3286,0.337,1456,1918,0.759,1157,2730,3887,2046,1392.0,721,473,489,1650,1685,9522,-252.0,2024-25,110.2,112.9,-2.7,0.588,1.47,16.8,0.332,0.682,0.501,0.161,0.517,0.551,99.92,8644,0.473
Sacramento Kings,82,55,27,0.671,3132,6969,0.449,479,1353,0.354,1600,2075,0.771,987,2705,3692,1852,1221.0,793,432,476,1596,2,8343,477.0,2000-01,104.2,98.5,5.7,0.591,1.52,16.8,0.307,0.679,0.497,0.152,0.484,0.529,95.61,8010,0.54
Sacramento Kings,82,61,21,0.744,3267,7003,0.467,426,1160,0.367,1618,2154,0.751,1013,2702,3715,1959,1128.0,741,375,387,1560,9,8578,624.0,2001-02,107.9,99.7,8.1,0.6,1.74,17.7,0.306,0.69,0.502,0.142,0.497,0.539,96.74,7951,0.552
Sacramento Kings,82,59,23,0.72,3242,6990,0.464,491,1288,0.381,1367,1832,0.746,900,2751,3651,2034,1192.0,736,457,356,1666,0,8342,533.0,2002-03,104.4,97.8,6.6,0.627,1.71,18.3,0.289,0.678,0.493,0.149,0.499,0.535,96.63,7987,0.551
Sacramento Kings,82,55,27,0.671,3103,6711,0.462,601,1498,0.401,1626,2044,0.795,888,2492,3380,2152,1137.0,710,325,413,1586,4,8433,411.0,2003-04,108.6,103.2,5.4,0.694,1.89,19.6,0.292,0.676,0.488,0.146,0.507,0.554,94.25,7765,0.544
Sacramento Kings,82,50,32,0.61,3203,6978,0.459,522,1396,0.374,1577,2004,0.787,1023,2455,3478,2005,1073.0,674,316,365,1685,3,8505,177.0,2004-05,108.8,106.5,2.3,0.626,1.87,18.2,0.315,0.667,0.491,0.137,0.496,0.541,94.52,7819,0.522
Sacramento Kings,82,44,38,0.537,2954,6500,0.454,494,1408,0.351,1704,2173,0.784,852,2473,3325,1825,1199.0,608,299,403,1672,1870,8106,126.0,2005-06,105.3,103.5,1.8,0.618,1.52,17.3,0.289,0.694,0.495,0.156,0.492,0.544,93.26,7701,0.515
Sacramento Kings,82,33,49,0.402,2941,6532,0.45,530,1513,0.35,1891,2473,0.765,797,2396,3193,1665,1194.0,671,265,405,1792,1990,8303,-148.0,2006-07,105.1,106.7,-1.6,0.566,1.39,15.8,0.267,0.692,0.477,0.151,0.491,0.545,95.83,7898,0.485
Sacramento Kings,82,38,44,0.463,3043,6558,0.464,510,1367,0.373,1812,2272,0.798,829,2456,3285,1567,1317.0,651,334,452,1839,1892,8408,-185.0,2007-08,106.2,108.6,-2.4,0.515,1.19,14.9,0.29,0.689,0.493,0.166,0.503,0.556,95.81,7920,0.483
Sacramento Kings,82,17,65,0.207,2990,6685,0.447,586,1594,0.368,1682,2107,0.798,840,2366,3206,1619,1266.0,569,349,423,1910,1737,8248,-718.0,2008-09,104.4,113.4,-9.0,0.541,1.28,15.3,0.289,0.669,0.477,0.16,0.491,0.542,95.29,7901,0.44
Sacramento Kings,82,25,57,0.305,3144,6895,0.456,482,1383,0.349,1430,1969,0.726,977,2518,3495,1679,1226.0,564,366,468,1827,1650,8200,-358.0,2009-10,104.4,109.1,-4.7,0.534,1.37,15.7,0.315,0.7,0.504,0.156,0.491,0.528,94.78,7855,0.467
Sacramento Kings,82,24,58,0.293,3134,6979,0.449,428,1277,0.335,1455,1981,0.734,1071,2526,3597,1675,1324.0,608,391,464,1805,1723,8151,-438.0,2010-11,102.9,108.4,-5.5,0.534,1.27,15.4,0.334,0.702,0.512,0.167,0.48,0.519,95.76,7923,0.462
Sacramento Kings,66,22,44,0.333,2490,5712,0.436,411,1301,0.316,1127,1532,0.736,882,1947,2829,1271,952.0,561,323,423,1287,1313,6518,-375.0,2011-12,102.9,108.7,-5.8,0.51,1.34,14.7,0.321,0.67,0.487,0.15,0.472,0.51,95.56,6333,0.451
Sacramento Kings,82,28,54,0.341,3086,6904,0.447,610,1681,0.363,1437,1869,0.769,943,2385,3328,1708,1199.0,671,342,517,1717,1636,8219,-400.0,2012-13,105.3,110.0,-4.7,0.553,1.42,16.0,0.306,0.673,0.485,0.154,0.491,0.532,94.65,7804,0.454
Sacramento Kings,82,28,54,0.341,3026,6766,0.447,491,1475,0.333,1698,2237,0.759,990,2656,3646,1547,1249.0,587,318,459,1849,1897,8241,-238.0,2013-14,105.1,107.8,-2.7,0.511,1.24,14.6,0.316,0.725,0.518,0.159,0.484,0.532,95.04,7840,0.473
Sacramento Kings,82,29,53,0.354,3010,6617,0.455,461,1350,0.341,1829,2400,0.762,895,2728,3623,1667,1333.0,550,324,508,1696,1958,8310,-304.0,2014-15,104.5,108.2,-3.7,0.554,1.25,15.5,0.313,0.715,0.519,0.168,0.49,0.542,96.16,7952,0.485
Sacramento Kings,82,33,49,0.402,3283,7083,0.464,660,1839,0.359,1514,2089,0.725,868,2760,3628,2009,1326.0,733,368,437,1676,1800,8740,-203.0,2015-16,105.3,107.6,-2.3,0.612,1.52,17.6,0.281,0.717,0.5,0.16,0.51,0.546,100.66,8302,0.494
Sacramento Kings,82,32,50,0.39,3105,6734,0.461,737,1960,0.376,1483,1913,0.775,715,2652,3367,1844,1201.0,627,324,420,1667,1646,8430,-318.0,2016-17,106.6,110.8,-4.2,0.594,1.54,17.3,0.258,0.723,0.492,0.152,0.516,0.556,95.42,7911,0.478
Sacramento Kings,82,27,55,0.329,3179,7063,0.45,738,1967,0.375,1008,1371,0.735,776,2578,3354,1768,1125.0,643,340,389,1639,1422,8104,-573.0,2017-18,103.1,110.4,-7.3,0.556,1.57,16.6,0.264,0.731,0.489,0.143,0.502,0.529,95.5,7860,0.451
Sacramento Kings,82,39,43,0.476,3541,7637,0.464,927,2455,0.378,1354,1865,0.726,906,2819,3725,2083,1095.0,679,363,420,1751,1753,9363,-92.0,2018-19,109.6,110.8,-1.2,0.588,1.9,17.7,0.268,0.713,0.487,0.128,0.524,0.554,103.88,8545,0.495
Sacramento Kings,80,34,46,0.425,3201,6964,0.46,988,2736,0.361,1270,1662,0.764,786,2606,3392,1852,1172.0,606,322,341,1795,1608,8660,-132.0,2019-20,109.0,110.5,-1.5,0.579,1.58,17.1,0.265,0.735,0.495,0.148,0.531,0.563,100.08,7945,0.481
Sacramento Kings,72,31,41,0.431,3067,6382,0.481,874,2400,0.364,1181,1585,0.745,674,2307,2981,1836,963.0,543,358,336,1400,1348,8189,-265.0,2020-21,112.7,116.5,-3.8,0.599,1.91,18.4,0.253,0.713,0.482,0.133,0.549,0.578,100.71,7266,0.481
Sacramento Kings,89,35,54,0.393,3555,7767,0.458,991,2911,0.34,1545,2026,0.763,867,2922,3789,2048,1247.0,677,391,431,1693,1787,9646,-377.0,2021-22,109.1,113.1,-4.0,0.576,1.64,17.0,0.264,0.711,0.485,0.141,0.522,0.557,100.12,8842,0.476
Sacramento Kings,90,54,36,0.6,3828,7792,0.491,1212,3303,0.367,1733,2195,0.79,851,2934,3785,2388,1235.0,650,312,362,1792,1862,10601,287.0,2022-23,117.5,114.3,3.2,0.624,1.93,19.1,0.265,0.73,0.499,0.137,0.569,0.605,100.97,9024,0.515
Sacramento Kings,89,51,38,0.573,3769,7930,0.475,1261,3452,0.365,1388,1856,0.748,948,2897,3845,2450,1199.0,687,381,392,1782,1656,10187,168.0,2023-24,115.7,113.7,2.0,0.65,2.04,19.6,0.287,0.737,0.506,0.136,0.555,0.582,99.48,8808,0.501
Sacramento Kings,87,42,45,0.483,3687,7726,0.477,1077,3020,0.357,1465,1824,0.803,941,2854,3795,2269,1189.0,663,382,369,1662,1620,9916,36.0,2024-25,115.0,114.5,0.6,0.615,1.91,18.8,0.292,0.727,0.509,0.138,0.547,0.581,99.13,8619,0.503
San Antonio Spurs,82,58,24,0.707,2884,6262,0.461,445,1094,0.407,1673,2340,0.715,902,2712,3614,1778,1145.0,568,576,426,1551,3,7886,636.0,2000-01,105.0,96.6,8.3,0.617,1.55,17.2,0.297,0.703,0.511,0.152,0.496,0.541,90.87,7514,0.573
San Antonio Spurs,82,58,24,0.707,2913,6363,0.458,438,1211,0.362,1668,2249,0.742,907,2566,3473,1643,1180.0,625,537,428,1575,8,7932,509.0,2001-02,105.4,98.5,6.9,0.564,1.39,16.0,0.301,0.685,0.501,0.157,0.492,0.539,91.06,7528,0.554
San Antonio Spurs,82,60,22,0.732,2908,6297,0.462,449,1270,0.354,1591,2194,0.725,939,2556,3495,1636,1295.0,629,529,422,1672,4,7856,444.0,2002-03,103.9,98.1,5.8,0.563,1.26,15.9,0.311,0.687,0.508,0.171,0.497,0.541,91.46,7558,0.549
San Antonio Spurs,82,57,25,0.695,2842,6434,0.442,408,1140,0.358,1409,2069,0.681,1029,2669,3698,1676,1203.0,661,537,380,1667,2,7501,592.0,2003-04,101.0,93.1,7.9,0.59,1.39,16.3,0.319,0.71,0.516,0.162,0.473,0.511,90.23,7428,0.566
San Antonio Spurs,82,59,23,0.72,2923,6450,0.453,507,1395,0.363,1535,2120,0.724,987,2489,3476,1770,1126.0,613,543,421,1717,4,7888,640.0,2004-05,106.1,97.8,8.3,0.606,1.57,17.1,0.321,0.697,0.51,0.151,0.492,0.534,89.96,7435,0.565
San Antonio Spurs,82,63,19,0.768,2993,6342,0.472,524,1362,0.385,1327,1891,0.702,851,2548,3399,1717,1126.0,543,467,343,1714,1689,7837,559.0,2005-06,106.2,98.7,7.5,0.574,1.52,17.0,0.289,0.708,0.505,0.153,0.513,0.546,89.41,7382,0.554
San Antonio Spurs,82,58,24,0.707,2999,6328,0.474,595,1561,0.381,1486,1980,0.751,761,2577,3338,1814,1137.0,587,417,337,1588,1739,8079,691.0,2006-07,108.6,99.4,9.2,0.605,1.6,17.8,0.279,0.715,0.505,0.153,0.521,0.561,90.22,7440,0.569
San Antonio Spurs,82,56,26,0.683,2938,6424,0.457,594,1610,0.369,1350,1774,0.761,771,2612,3383,1718,1035.0,521,337,361,1537,1625,7820,393.0,2007-08,106.0,100.7,5.3,0.585,1.66,17.1,0.268,0.733,0.503,0.14,0.504,0.543,89.72,7377,0.533
