TEAM_NAME,GP,W,L,W_PCT,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE,SEASON,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
Portland Trail Blazers,82,21,61,0.5,0.0,0.0,0.0,0.575,0.0,0.0,0.306,0.694,0.5,0.156,0.49,0.536,0.0,0.0,0.0,2005-06,2791.0,6267.0,0.454,364.0,1042.0,0.357,1339.0,1944.0,0.746,886.0,2203.0,3089.0,1490.0,1205.0,529.0,435.0,403.0,1828.0,1704.0,7285.0,-775.0
Sacramento Kings,82,44,38,0.5,0.0,0.0,0.0,0.575,0.0,0.0,0.306,0.694,0.5,0.156,0.49,0.536,0.0,0.0,0.0,2005-06,2954.0,6500.0,0.454,494.0,1408.0,0.357,1704.0,2173.0,0.746,852.0,2473.0,3325.0,1825.0,1199.0,608.0,299.0,403.0,1672.0,1870.0,8106.0,126.0
San Antonio Spurs,82,63,19,0.5,0.0,0.0,0.0,0.575,0.0,0.0,0.306,0.694,0.5,0.156,0.49,0.536,0.0,0.0,0.0,2005-06,2993.0,6342.0,0.454,524.0,1362.0,0.357,1327.0,1891.0,0.746,851.0,2548.0,3399.0,1717.0,1126.0,543.0,467.0,343.0,1714.0,1689.0,7837.0,559.0
Seattle SuperSonics,82,35,47,0.5,0.0,0.0,0.0,0.575,0.0,0.0,0.306,0.694,0.5,0.156,0.49,0.536,0.0,0.0,0.0,2005-06,3077.0,6711.0,0.454,605.0,1631.0,0.357,1652.0,2104.0,0.746,1013.0,2233.0,3246.0,1696.0,1208.0,622.0,306.0,399.0,1933.0,1820.0,8411.0,-248.0
Toronto Raptors,82,27,55,0.5,0.0,0.0,0.0,0.575,0.0,0.0,0.306,0.694,0.5,0.156,0.49,0.536,0.0,0.0,0.0,2005-06,3013.0,6639.0,0.454,608.0,1620.0,0.357,1653.0,2089.0,0.746,864.0,2291.0,3155.0,1593.0,1071.0,529.0,272.0,359.0,1965.0,1834.0,8287.0,-245.0
Utah Jazz,82,41,41,0.5,0.0,0.0,0.0,0.575,0.0,0.0,0.306,0.694,0.5,0.156,0.49,0.536,0.0,0.0,0.0,2005-06,2744.0,6207.0,0.454,311.0,925.0,0.357,1774.0,2466.0,0.746,1071.0,2380.0,3451.0,1772.0,1290.0,524.0,492.0,463.0,2032.0,2104.0,7573.0,-216.0
Washington Wizards,82,42,40,0.5,0.0,0.0,0.0,0.575,0.0,0.0,0.306,0.694,0.5,0.156,0.49,0.536,0.0,0.0,0.0,2005-06,2975.0,6656.0,0.454,497.0,1394.0,0.357,1889.0,2496.0,0.746,1035.0,2344.0,3379.0,1523.0,1143.0,658.0,339.0,341.0,1855.0,2053.0,8336.0,152.0
Atlanta Hawks,82,30,52,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2831.0,6372.0,0.458,341.0,1038.0,0.357,1677.0,2203.0,0.753,976.0,2312.0,3288.0,1573.0,1306.0,609.0,446.0,421.0,1970.0,1853.0,7680.0,-390.0
Boston Celtics,82,24,58,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2858.0,6454.0,0.458,471.0,1283.0,0.357,1670.0,2178.0,0.753,918.0,2391.0,3309.0,1630.0,1350.0,589.0,382.0,449.0,1971.0,1757.0,7857.0,-280.0
Charlotte Bobcats,82,33,49,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2960.0,6643.0,0.458,457.0,1280.0,0.357,1568.0,2136.0,0.753,920.0,2346.0,3266.0,1836.0,1224.0,638.0,369.0,437.0,1985.0,1786.0,7945.0,-307.0
Chicago Bulls,82,49,33,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3046.0,6663.0,0.458,480.0,1237.0,0.357,1528.0,2083.0,0.753,984.0,2597.0,3581.0,1832.0,1310.0,639.0,445.0,433.0,1908.0,1900.0,8100.0,411.0
Cleveland Cavaliers,82,50,32,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2978.0,6658.0,0.458,494.0,1404.0,0.357,1484.0,2133.0,0.753,1039.0,2529.0,3568.0,1708.0,1177.0,625.0,353.0,349.0,1781.0,1804.0,7934.0,314.0
Dallas Mavericks,82,67,15,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3010.0,6442.0,0.458,535.0,1404.0,0.357,1646.0,2045.0,0.753,920.0,2515.0,3435.0,1632.0,1140.0,560.0,408.0,312.0,1837.0,1811.0,8201.0,592.0
Denver Nuggets,82,45,37,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3164.0,6805.0,0.458,484.0,1440.0,0.357,1827.0,2449.0,0.753,1001.0,2558.0,3559.0,1920.0,1352.0,678.0,435.0,424.0,1756.0,1946.0,8639.0,133.0
Detroit Pistons,82,53,29,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2942.0,6484.0,0.458,449.0,1305.0,0.357,1539.0,1988.0,0.753,948.0,2374.0,3322.0,1768.0,1001.0,583.0,472.0,290.0,1672.0,1668.0,7872.0,341.0
Golden State Warriors,82,42,40,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3261.0,7048.0,0.458,700.0,1966.0,0.357,1515.0,2113.0,0.753,941.0,2455.0,3396.0,1950.0,1309.0,750.0,466.0,399.0,1933.0,1832.0,8737.0,-28.0
Houston Rockets,82,52,30,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2906.0,6528.0,0.458,705.0,1893.0,0.357,1436.0,1906.0,0.753,880.0,2673.0,3553.0,1704.0,1162.0,583.0,337.0,353.0,1710.0,1631.0,7953.0,398.0
Indiana Pacers,82,35,47,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2872.0,6561.0,0.458,481.0,1389.0,0.357,1615.0,2125.0,0.753,990.0,2441.0,3431.0,1680.0,1335.0,599.0,447.0,410.0,1912.0,1942.0,7840.0,-200.0
Los Angeles Clippers,82,40,42,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2880.0,6318.0,0.458,314.0,903.0,0.357,1769.0,2245.0,0.753,888.0,2484.0,3372.0,1762.0,1239.0,596.0,472.0,321.0,1858.0,1829.0,7843.0,-38.0
Los Angeles Lakers,82,42,40,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3103.0,6664.0,0.458,608.0,1724.0,0.357,1660.0,2221.0,0.753,886.0,2495.0,3381.0,1850.0,1273.0,600.0,421.0,409.0,1889.0,1916.0,8474.0,-6.0
Memphis Grizzlies,82,22,60,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2998.0,6448.0,0.458,500.0,1362.0,0.357,1835.0,2410.0,0.753,866.0,2375.0,3241.0,1680.0,1343.0,564.0,407.0,450.0,1827.0,1992.0,8331.0,-422.0
Miami Heat,82,44,38,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2919.0,6288.0,0.458,528.0,1539.0,0.357,1393.0,2019.0,0.753,817.0,2526.0,3343.0,1681.0,1201.0,566.0,442.0,314.0,1749.0,1790.0,7759.0,-75.0
Milwaukee Bucks,82,28,54,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3121.0,6714.0,0.458,524.0,1472.0,0.357,1406.0,1919.0,0.753,941.0,2272.0,3213.0,1771.0,1240.0,587.0,224.0,433.0,1821.0,1718.0,8172.0,-359.0
Minnesota Timberwolves,82,32,50,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2997.0,6502.0,0.458,384.0,1089.0,0.357,1499.0,1892.0,0.753,819.0,2473.0,3292.0,1848.0,1278.0,532.0,325.0,360.0,1758.0,1679.0,7877.0,-301.0
New Jersey Nets,82,41,41,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2913.0,6379.0,0.458,609.0,1676.0,0.357,1566.0,2153.0,0.753,822.0,2525.0,3347.0,1962.0,1212.0,499.0,273.0,369.0,1869.0,1886.0,8001.0,-63.0
New Orleans/Oklahoma City Hornets,82,39,43,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2971.0,6674.0,0.458,455.0,1256.0,0.357,1436.0,1941.0,0.753,1025.0,2512.0,3537.0,1537.0,1187.0,522.0,347.0,392.0,1620.0,1733.0,7833.0,-129.0
New York Knicks,82,33,49,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2903.0,6356.0,0.458,474.0,1370.0,0.357,1714.0,2396.0,0.753,1032.0,2516.0,3548.0,1532.0,1405.0,543.0,260.0,406.0,1932.0,1875.0,7994.0,-234.0
Orlando Magic,82,40,42,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2875.0,6090.0,0.458,342.0,962.0,0.357,1679.0,2393.0,0.753,920.0,2418.0,3338.0,1525.0,1392.0,565.0,416.0,376.0,1904.0,1921.0,7771.0,64.0
Philadelphia 76ers,82,35,47,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2932.0,6408.0,0.458,284.0,823.0,0.357,1637.0,2135.0,0.753,899.0,2353.0,3252.0,1669.0,1258.0,590.0,390.0,320.0,1671.0,1801.0,7785.0,-248.0
Phoenix Suns,82,61,21,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3388.0,6855.0,0.458,785.0,1965.0,0.357,1476.0,1827.0,0.753,737.0,2583.0,3320.0,2122.0,1189.0,553.0,394.0,304.0,1659.0,1759.0,9037.0,599.0
Portland Trail Blazers,82,32,50,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2874.0,6392.0,0.458,426.0,1232.0,0.357,1543.0,2006.0,0.753,923.0,2299.0,3222.0,1513.0,1236.0,555.0,380.0,380.0,1931.0,1750.0,7717.0,-352.0
Sacramento Kings,82,33,49,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2941.0,6532.0,0.458,530.0,1513.0,0.357,1891.0,2473.0,0.753,797.0,2396.0,3193.0,1665.0,1194.0,671.0,265.0,405.0,1792.0,1990.0,8303.0,-148.0
San Antonio Spurs,82,58,24,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,2999.0,6328.0,0.458,595.0,1561.0,0.357,1486.0,1980.0,0.753,761.0,2577.0,3338.0,1814.0,1137.0,587.0,417.0,337.0,1588.0,1739.0,8079.0,691.0
Seattle SuperSonics,82,31,51,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3047.0,6628.0,0.458,525.0,1451.0,0.357,1511.0,1911.0,0.753,928.0,2322.0,3250.0,1695.0,1268.0,631.0,301.0,341.0,1801.0,1635.0,8130.0,-237.0
Toronto Raptors,82,47,35,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3032.0,6547.0,0.458,531.0,1464.0,0.357,1562.0,1983.0,0.753,755.0,2480.0,3235.0,1822.0,1104.0,581.0,321.0,317.0,1672.0,1786.0,8157.0,81.0
Utah Jazz,82,51,31,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3069.0,6471.0,0.458,354.0,1056.0,0.357,1830.0,2462.0,0.753,1030.0,2456.0,3486.0,2024.0,1277.0,577.0,339.0,438.0,2067.0,2010.0,8322.0,235.0
Washington Wizards,82,41,41,0.5,0.0,0.0,0.0,0.582,0.0,0.0,0.304,0.696,0.5,0.161,0.496,0.541,0.0,0.0,0.0,2006-07,3070.0,6820.0,0.458,561.0,1614.0,0.357,1855.0,2425.0,0.753,998.0,2379.0,3377.0,1660.0,1133.0,635.0,375.0,380.0,1823.0,1927.0,8556.0,-42.0
Atlanta Hawks,82,37,45,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2975.0,6552.0,0.457,384.0,1078.0,0.36,1720.0,2227.0,0.756,1008.0,2454.0,3462.0,1804.0,1223.0,600.0,448.0,421.0,1673.0,1793.0,8054.0,-149.0
Boston Celtics,82,66,16,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2986.0,6286.0,0.457,596.0,1564.0,0.36,1677.0,2176.0,0.756,830.0,2615.0,3445.0,1833.0,1246.0,696.0,379.0,389.0,1864.0,1818.0,8245.0,841.0
Charlotte Bobcats,82,32,50,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2960.0,6554.0,0.457,529.0,1443.0,0.36,1510.0,2115.0,0.756,892.0,2440.0,3332.0,1748.0,1204.0,614.0,402.0,476.0,1777.0,1721.0,7959.0,-359.0
Chicago Bulls,82,33,49,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2987.0,6861.0,0.457,474.0,1305.0,0.36,1533.0,2029.0,0.756,1050.0,2478.0,3528.0,1811.0,1197.0,635.0,429.0,465.0,1784.0,1746.0,7981.0,-253.0
Cleveland Cavaliers,82,45,37,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2937.0,6697.0,0.457,552.0,1544.0,0.36,1477.0,2061.0,0.756,1092.0,2563.0,3655.0,1640.0,1145.0,579.0,427.0,388.0,1712.0,1666.0,7903.0,-29.0
Dallas Mavericks,82,51,31,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3025.0,6515.0,0.457,494.0,1403.0,0.36,1690.0,2075.0,0.756,883.0,2643.0,3526.0,1720.0,1037.0,490.0,402.0,357.0,1786.0,1739.0,8234.0,372.0
Denver Nuggets,82,50,32,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3307.0,7038.0,0.457,569.0,1605.0,0.36,1891.0,2519.0,0.756,918.0,2698.0,3616.0,2024.0,1203.0,752.0,551.0,393.0,1731.0,1950.0,9074.0,304.0
Detroit Pistons,82,59,23,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2999.0,6551.0,0.457,487.0,1330.0,0.36,1507.0,1965.0,0.756,974.0,2423.0,3397.0,1831.0,956.0,583.0,472.0,319.0,1688.0,1618.0,7992.0,606.0
Golden State Warriors,82,48,34,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3403.0,7406.0,0.457,761.0,2185.0,0.36,1538.0,2044.0,0.756,1045.0,2496.0,3541.0,1833.0,1082.0,744.0,377.0,413.0,1875.0,1736.0,9105.0,181.0
Houston Rockets,82,55,27,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3003.0,6698.0,0.457,583.0,1707.0,0.36,1342.0,1848.0,0.756,1002.0,2659.0,3661.0,1757.0,1125.0,598.0,420.0,379.0,1609.0,1615.0,7931.0,384.0
Indiana Pacers,82,36,46,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3102.0,6993.0,0.457,755.0,2021.0,0.36,1568.0,2042.0,0.756,904.0,2633.0,3537.0,1864.0,1236.0,623.0,412.0,416.0,1921.0,1782.0,8527.0,-115.0
Los Angeles Clippers,82,23,59,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2820.0,6445.0,0.457,350.0,1079.0,0.36,1702.0,2178.0,0.756,800.0,2491.0,3291.0,1732.0,1180.0,557.0,398.0,388.0,1745.0,1773.0,7692.0,-596.0
Los Angeles Lakers,82,57,25,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3248.0,6818.0,0.457,662.0,1751.0,0.36,1746.0,2270.0,0.756,898.0,2722.0,3620.0,2003.0,1156.0,654.0,438.0,368.0,1691.0,1850.0,8904.0,595.0
Memphis Grizzlies,82,22,60,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3060.0,6737.0,0.457,620.0,1779.0,0.36,1517.0,2097.0,0.756,848.0,2567.0,3415.0,1574.0,1251.0,503.0,386.0,403.0,1592.0,1842.0,8257.0,-509.0
Miami Heat,82,15,67,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2808.0,6336.0,0.457,491.0,1373.0,0.36,1384.0,1903.0,0.756,743.0,2342.0,3085.0,1644.0,1202.0,589.0,355.0,341.0,1670.0,1650.0,7491.0,-709.0
Milwaukee Bucks,82,26,56,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3026.0,6745.0,0.457,452.0,1313.0,0.36,1452.0,1980.0,0.756,1055.0,2363.0,3418.0,1760.0,1210.0,544.0,361.0,404.0,1748.0,1727.0,7956.0,-565.0
Minnesota Timberwolves,82,22,60,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3076.0,6817.0,0.457,441.0,1259.0,0.36,1246.0,1693.0,0.756,964.0,2428.0,3392.0,1630.0,1188.0,616.0,306.0,467.0,1885.0,1434.0,7839.0,-556.0
New Jersey Nets,82,34,48,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2856.0,6450.0,0.457,498.0,1430.0,0.36,1647.0,2237.0,0.756,913.0,2520.0,3433.0,1925.0,1229.0,521.0,390.0,362.0,1855.0,1836.0,7857.0,-415.0
New Orleans Hornets,82,56,26,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3164.0,6796.0,0.457,630.0,1621.0,0.36,1312.0,1707.0,0.756,937.0,2494.0,3431.0,1785.0,974.0,637.0,321.0,331.0,1531.0,1573.0,8270.0,433.0
New York Knicks,82,23,59,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2967.0,6757.0,0.457,490.0,1454.0,0.36,1524.0,2095.0,0.756,1029.0,2457.0,3486.0,1530.0,1187.0,521.0,213.0,429.0,1761.0,1665.0,7948.0,-542.0
Orlando Magic,82,52,30,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3058.0,6446.0,0.457,801.0,2074.0,0.36,1650.0,2288.0,0.756,768.0,2677.0,3445.0,1706.0,1173.0,520.0,333.0,344.0,1688.0,1898.0,8567.0,448.0
Philadelphia 76ers,82,40,42,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3056.0,6648.0,0.457,302.0,952.0,0.36,1509.0,2137.0,0.756,1067.0,2370.0,3437.0,1673.0,1172.0,712.0,400.0,420.0,1620.0,1708.0,7923.0,34.0
Phoenix Suns,82,55,27,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3392.0,6782.0,0.457,694.0,1764.0,0.36,1548.0,1977.0,0.756,720.0,2683.0,3403.0,2188.0,1184.0,532.0,518.0,311.0,1633.0,1731.0,9026.0,414.0
Portland Trail Blazers,82,41,41,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2935.0,6546.0,0.457,538.0,1426.0,0.36,1412.0,1841.0,0.756,901.0,2438.0,3339.0,1733.0,1056.0,455.0,360.0,301.0,1642.0,1656.0,7820.0,-80.0
Sacramento Kings,82,38,44,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3043.0,6558.0,0.457,510.0,1367.0,0.36,1812.0,2272.0,0.756,829.0,2456.0,3285.0,1567.0,1317.0,651.0,334.0,452.0,1839.0,1892.0,8408.0,-185.0
San Antonio Spurs,82,56,26,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2938.0,6424.0,0.457,594.0,1610.0,0.36,1350.0,1774.0,0.756,771.0,2612.0,3383.0,1718.0,1035.0,521.0,337.0,361.0,1537.0,1625.0,7820.0,393.0
Seattle SuperSonics,82,20,62,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3125.0,7032.0,0.457,313.0,939.0,0.36,1436.0,1866.0,0.756,971.0,2688.0,3659.0,1748.0,1310.0,531.0,400.0,440.0,1680.0,1610.0,7999.0,-718.0
Toronto Raptors,82,41,41,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3148.0,6726.0,0.457,572.0,1459.0,0.36,1347.0,1658.0,0.756,790.0,2496.0,3286.0,1953.0,959.0,570.0,336.0,333.0,1596.0,1508.0,8215.0,238.0
Utah Jazz,82,54,28,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,3279.0,6592.0,0.457,407.0,1095.0,0.36,1745.0,2298.0,0.756,942.0,2410.0,3352.0,2165.0,1200.0,717.0,355.0,420.0,1970.0,1891.0,8710.0,564.0
Washington Wizards,82,43,39,0.5,0.0,0.0,0.0,0.584,0.0,0.0,0.301,0.698,0.5,0.15,0.497,0.54,0.0,0.0,0.0,2007-08,2986.0,6695.0,0.457,575.0,1614.0,0.36,1557.0,1991.0,0.756,1007.0,2404.0,3411.0,1607.0,1082.0,632.0,391.0,360.0,1606.0,1656.0,8104.0,-27.0
Atlanta Hawks,82,47,35,0.5,0.0,0.0,0.0,0.565,0.0,0.0,0.303,0.698,0.5,0.15,0.5,0.544,0.0,0.0,0.0,2008-09,2956.0,6451.0,0.459,597.0,1633.0,0.365,1537.0,2085.0,0.771,870.0,2412.0,3282.0,1657.0,1048.0,603.0,376.0,354.0,1610.0,1681.0,8046.0,129.0
Boston Celtics,82,62,20,0.5,0.0,0.0,0.0,0.565,0.0,0.0,0.303,0.698,0.5,0.15,0.5,0.544,0.0,0.0,0.0,2008-09,3075.0,6333.0,0.459,538.0,1355.0,0.365,1587.0,2075.0,0.771,869.0,2586.0,3455.0,1862.0,1280.0,621.0,387.0,389.0,1897.0,1820.0,8275.0,616.0
Charlotte Bobcats,82,35,47,0.5,0.0,0.0,0.0,0.565,0.0,0.0,0.303,0.698,0.5,0.15,0.5,0.544,0.0,0.0,0.0,2008-09,2866.0,6299.0,0.459,490.0,1339.0,0.365,1455.0,1965.0,0.771,886.0,2366.0,3252.0,1741.0,1279.0,580.0,397.0,488.0,1754.0,1714.0,7677.0,-104.0
Chicago Bulls,82,41,41,0.5,0.0,0.0,0.0,0.565,0.0,0.0,0.303,0.698,0.5,0.15,0.5,0.544,0.0,0.0,0.0,2008-09,3126.0,6846.0,0.459,493.0,1293.0,0.365,1633.0,2052.0,0.771,970.0,2481.0,3451.0,1732.0,1192.0,615.0,453.0,449.0,1709.0,1708.0,8378.0,-23.0
Cleveland Cavaliers,82,66,16,0.5,0.0,0.0,0.0,0.565,0.0,0.0,0.303,0.698,0.5,0.15,0.5,0.544,0.0,0.0,0.0,2008-09,3022.0,6454.0,0.459,656.0,1670.0,0.365,1523.0,2012.0,0.771,886.0,2574.0,3460.0,1663.0,1045.0,593.0,435.0,338.0,1663.0,1664.0,8223.0,732.0
Dallas Mavericks,82,50,32,0.5,0.0,0.0,0.0,0.565,0.0,0.0,0.303,0.698,0.5,0.15,0.5,0.544,0.0,0.0,0.0,2008-09,3128.0,6770.0,0.459,571.0,1632.0,0.365,1516.0,1852.0,0.771,909.0,2595.0,3504.0,1779.0,1043.0,591.0,429.0,334.0,1600.0,1645.0,8343.0,162.0
Denver Nuggets,82,54,28,0.5,0.0,0.0,0.0,0.565,0.0,0.0,0.303,0.698,0.5,0.15,0.5,0.544,0.0,0.0,0.0,2008-09,3058.0,6510.0,0.459,548.0,1477.0,0.365,1891.0,2487.0,0.771,905.0,2507.0,3412.0,1820.0,1257.0,710.0,492.0,447.0,1874.0,1944.0,8555.0,280.0
Detroit Pistons,82,39,43,0.5,0.0,0.0,0.0,0.565,0.0,0.0,0.303,0.698,0.5,0.15,0.5,0.544,0.0,0.0,0.0,2008-09,2981.0,6559.0,0.459,377.0,1079.0,0.365,1388.0,1849.0,0.771,949.0,2448.0,3397.0,1689.0,973.0,493.0,377.0,342.0,1712.0,1612.0,7727.0,-40.0
